Date,Username,Rating,Review Text,cleaning,case_folding,normalisasi,tokenize,stopword removal,stemming,sentiment
2024-12-11 02:42:55,Yanyan Yoga Permana,5,Tidak bisa klik centang pada pernyataan M-BCA,Tidak bisa klik centang pada pernyataan MBCA,tidak bisa klik centang pada pernyataan mbca,tidak bisa klik centang pada pernyataan mbca,"['tidak', 'bisa', 'klik', 'centang', 'pada', 'pernyataan', 'mbca']","['klik', 'centang', 'pernyataan', 'mbca']",klik centang nyata mbca,Negatif
2024-12-11 00:41:24,Ahmad Marzuki,1,"Ternyata aplikasinya bikin ribet, saya buka tdk bisa suruh registrasi ulang sudah habis pulsa 50 RB belum berhasil juga, padahal masih ada saldo,jadi gak bisa digunakan,nyesel pakai aplikasi ini",Ternyata aplikasinya bikin ribet saya buka tdk bisa suruh registrasi ulang sudah habis pulsa  RB belum berhasil juga padahal masih ada saldojadi gak bisa digunakannyesel pakai aplikasi ini,ternyata aplikasinya bikin ribet saya buka tdk bisa suruh registrasi ulang sudah habis pulsa  rb belum berhasil juga padahal masih ada saldojadi gak bisa digunakannyesel pakai aplikasi ini,ternyata aplikasinya bikin ribet saya buka tidak bisa suruh registrasi ulang sudah habis pulsa ribu belum berhasil juga padahal masih ada saldojadi tidak bisa digunakannyesel pakai aplikasi ini,"['ternyata', 'aplikasinya', 'bikin', 'ribet', 'saya', 'buka', 'tidak', 'bisa', 'suruh', 'registrasi', 'ulang', 'sudah', 'habis', 'pulsa', 'ribu', 'belum', 'berhasil', 'juga', 'padahal', 'masih', 'ada', 'saldojadi', 'tidak', 'bisa', 'digunakannyesel', 'pakai', 'aplikasi', 'ini']","['aplikasinya', 'bikin', 'ribet', 'buka', 'suruh', 'registrasi', 'ulang', 'habis', 'pulsa', 'ribu', 'berhasil', 'saldojadi', 'digunakannyesel', 'pakai', 'aplikasi']",aplikasi bikin ribet buka suruh registrasi ulang habis pulsa ribu hasil saldojadi digunakannyesel pakai aplikasi,Negatif
2024-12-11 00:08:38,Sam Setiawan,5,"Bagus, juga lebih praktis..bisa bayar ansuransi dll. Unk penggunaan app, kalo pakai jaringan wifi kenapa ga bisa ya. Apa ada pengaturan yg salah, lalu gimana cara pengaturannya. Terima kasih.",Bagus juga lebih praktisbisa bayar ansuransi dll Unk penggunaan app kalo pakai jaringan wifi kenapa ga bisa ya Apa ada pengaturan yg salah lalu gimana cara pengaturannya Terima kasih,bagus juga lebih praktisbisa bayar ansuransi dll unk penggunaan app kalo pakai jaringan wifi kenapa ga bisa ya apa ada pengaturan yg salah lalu gimana cara pengaturannya terima kasih,bagus juga lebih praktisbisa bayar ansuransi dll unk penggunaan app kalau pakai jaringan wifi kenapa tidak bisa ya apa ada pengaturan yang salah lalu bagaimana cara pengaturannya terima kasih,"['bagus', 'juga', 'lebih', 'praktisbisa', 'bayar', 'ansuransi', 'dll', 'unk', 'penggunaan', 'app', 'kalau', 'pakai', 'jaringan', 'wifi', 'kenapa', 'tidak', 'bisa', 'ya', 'apa', 'ada', 'pengaturan', 'yang', 'salah', 'lalu', 'bagaimana', 'cara', 'pengaturannya', 'terima', 'kasih']","['bagus', 'praktisbisa', 'bayar', 'ansuransi', 'dll', 'unk', 'penggunaan', 'app', 'pakai', 'jaringan', 'wifi', 'ya', 'pengaturan', 'salah', 'pengaturannya', 'terima', 'kasih']",bagus praktisbisa bayar ansuransi dll unk guna app pakai jaring wifi ya atur salah atur terima kasih,Positif
2024-12-11 00:02:43,amien svarnadipa,1,Kurang Bagus,Kurang Bagus,kurang bagus,kurang bagus,"['kurang', 'bagus']",['bagus'],bagus,Negatif
2024-12-10 23:09:56,Hadi mulyono Mulyono,4,Sangat mudah semoga membantu amanah,Sangat mudah semoga membantu amanah,sangat mudah semoga membantu amanah,sangat mudah semoga membantu amanah,"['sangat', 'mudah', 'semoga', 'membantu', 'amanah']","['mudah', 'semoga', 'membantu', 'amanah']",mudah moga bantu amanah,Positif
2024-12-10 22:52:29,Ali baba,2,Penfaktifan saldo terlalu lambat harusnya setelah tranfer lewat pukul 24.00 saldo sudah masuk ini malah molor sistem terlalu lamban🤨🙂,Penfaktifan saldo terlalu lambat harusnya setelah tranfer lewat pukul  saldo sudah masuk ini malah molor sistem terlalu lamban,penfaktifan saldo terlalu lambat harusnya setelah tranfer lewat pukul  saldo sudah masuk ini malah molor sistem terlalu lamban,penfaktifan saldo terlalu lambat harusnya setelah tranfer lewat pukul saldo sudah masuk ini malah molor sistem terlalu lamban,"['penfaktifan', 'saldo', 'terlalu', 'lambat', 'harusnya', 'setelah', 'tranfer', 'lewat', 'pukul', 'saldo', 'sudah', 'masuk', 'ini', 'malah', 'molor', 'sistem', 'terlalu', 'lamban']","['penfaktifan', 'saldo', 'lambat', 'tranfer', 'saldo', 'masuk', 'molor', 'sistem', 'lamban']",penfaktifan saldo lambat tranfer saldo masuk molor sistem lamban,Negatif
2024-12-10 22:19:19,Syakbana Uchiha,5,Setelah di update punya saya tidak bisa dibuka. Macet di tulisan BCA saja.... Tolong dong..,Setelah di update punya saya tidak bisa dibuka Macet di tulisan BCA saja Tolong dong,setelah di update punya saya tidak bisa dibuka macet di tulisan bca saja tolong dong,setelah di update punya saya tidak bisa dibuka macet di tulisan baca saja tolong dong,"['setelah', 'di', 'update', 'punya', 'saya', 'tidak', 'bisa', 'dibuka', 'macet', 'di', 'tulisan', 'baca', 'saja', 'tolong', 'dong']","['update', 'dibuka', 'macet', 'tulisan', 'baca', 'tolong']",update buka macet tulis baca tolong,Negatif
2024-12-10 22:10:07,Andi Putra,1,Buruk sekali,Buruk sekali,buruk sekali,buruk sekali,"['buruk', 'sekali']",['buruk'],buruk,Negatif
2024-12-10 22:09:18,Unedo Pahala,2,"Kok jadi jelek skg ya, saya baca komen 30Nov ada yg tdk bs checklist krn ganti hp dan hrs install ulang kebetulan hp saya sama pula apa ini pengaruh? Dari kemarin hanya perjanjian yg keluar tp gk bs checklist. Lalu sdh install tp k playstore msh tombol install bkn buka,, hbs brp download trz. Thx",Kok jadi jelek skg ya saya baca komen Nov ada yg tdk bs checklist krn ganti hp dan hrs install ulang kebetulan hp saya sama pula apa ini pengaruh Dari kemarin hanya perjanjian yg keluar tp gk bs checklist Lalu sdh install tp k playstore msh tombol install bkn buka hbs brp download trz Thx,kok jadi jelek skg ya saya baca komen nov ada yg tdk bs checklist krn ganti hp dan hrs install ulang kebetulan hp saya sama pula apa ini pengaruh dari kemarin hanya perjanjian yg keluar tp gk bs checklist lalu sdh install tp k playstore msh tombol install bkn buka hbs brp download trz thx,kok jadi jelek sekarang ya saya baca komen nov ada yang tidak bisa checklist karena ganti hp dan harus install ulang kebetulan hp saya sama pula apa ini pengaruh dari kemarin hanya perjanjian yang keluar tapi tidak bisa checklist lalu sudah install tapi ke playstore masih tombol install bukan buka habis berapa download trz thx,"['kok', 'jadi', 'jelek', 'sekarang', 'ya', 'saya', 'baca', 'komen', 'nov', 'ada', 'yang', 'tidak', 'bisa', 'checklist', 'karena', 'ganti', 'hp', 'dan', 'harus', 'install', 'ulang', 'kebetulan', 'hp', 'saya', 'sama', 'pula', 'apa', 'ini', 'pengaruh', 'dari', 'kemarin', 'hanya', 'perjanjian', 'yang', 'keluar', 'tapi', 'tidak', 'bisa', 'checklist', 'lalu', 'sudah', 'install', 'tapi', 'ke', 'playstore', 'masih', 'tombol', 'install', 'bukan', 'buka', 'habis', 'berapa', 'download', 'trz', 'thx']","['jelek', 'ya', 'baca', 'komen', 'nov', 'checklist', 'ganti', 'hp', 'install', 'ulang', 'hp', 'pengaruh', 'kemarin', 'perjanjian', 'checklist', 'install', 'playstore', 'tombol', 'install', 'buka', 'habis', 'download', 'trz', 'thx']",jelek ya baca komen nov checklist ganti hp install ulang hp pengaruh kemarin janji checklist install playstore tombol install buka habis download trz thx,Negatif
2024-12-10 19:10:28,Iraviva 8,5,Mantap deh,Mantap deh,mantap deh,mantap deh,"['mantap', 'deh']","['mantap', 'deh']",mantap deh,Positif
2024-12-10 18:53:20,Muhammad Rizky,1,"Aplikasi kurang memuaskan , menghabiskan pulsa, sekali lupa password pengen reset aja ribetnya udah kaya apaan tau , ampun dah. Dateng ke cabang mau reset password malah disuruh lewat telepon , di telepon terputus Mulu huffttt capee capee",Aplikasi kurang memuaskan  menghabiskan pulsa sekali lupa password pengen reset aja ribetnya udah kaya apaan tau  ampun dah Dateng ke cabang mau reset password malah disuruh lewat telepon  di telepon terputus Mulu huffttt capee capee,aplikasi kurang memuaskan  menghabiskan pulsa sekali lupa password pengen reset aja ribetnya udah kaya apaan tau  ampun dah dateng ke cabang mau reset password malah disuruh lewat telepon  di telepon terputus mulu huffttt capee capee,aplikasi kurang memuaskan menghabiskan pulsa sekali lupa password pengin reset saja ribetnya sudah kayak apaan tau ampun sudah datang ke cabang mau reset password malah disuruh lewat telepon di telepon terputus mulu huffttt cape cape,"['aplikasi', 'kurang', 'memuaskan', 'menghabiskan', 'pulsa', 'sekali', 'lupa', 'password', 'pengin', 'reset', 'saja', 'ribetnya', 'sudah', 'kayak', 'apaan', 'tau', 'ampun', 'sudah', 'datang', 'ke', 'cabang', 'mau', 'reset', 'password', 'malah', 'disuruh', 'lewat', 'telepon', 'di', 'telepon', 'terputus', 'mulu', 'huffttt', 'cape', 'cape']","['aplikasi', 'memuaskan', 'menghabiskan', 'pulsa', 'lupa', 'password', 'pengin', 'reset', 'ribetnya', 'kayak', 'tau', 'ampun', 'cabang', 'reset', 'password', 'disuruh', 'telepon', 'telepon', 'terputus', 'mulu', 'huffttt', 'cape', 'cape']",aplikasi muas habis pulsa lupa password pengin reset ribetnya kayak tau ampun cabang reset password suruh telepon telepon putus mulu huffttt cape cape,Negatif
2024-12-10 18:22:00,Nana Albantani,5,Sangat oke,Sangat oke,sangat oke,sangat oke,"['sangat', 'oke']",['oke'],oke,Positif
2024-12-10 18:07:14,Toha Yasier,1,Kenapa ya habis ganti hp baru mau masuk susah bgt padahal sdh masukin nomer ATM sesuai anjuran dan kirim sms tp tetap aja sdh dicoba berulang kali sampe capek tetap aja gak bisa masuk,Kenapa ya habis ganti hp baru mau masuk susah bgt padahal sdh masukin nomer ATM sesuai anjuran dan kirim sms tp tetap aja sdh dicoba berulang kali sampe capek tetap aja gak bisa masuk,kenapa ya habis ganti hp baru mau masuk susah bgt padahal sdh masukin nomer atm sesuai anjuran dan kirim sms tp tetap aja sdh dicoba berulang kali sampe capek tetap aja gak bisa masuk,kenapa ya habis ganti hp baru mau masuk susah banget padahal sudah memasuki nomer atm sesuai anjuran dan kirim sms tapi tetap saja sudah dicoba berulang kali sampai capek tetap saja tidak bisa masuk,"['kenapa', 'ya', 'habis', 'ganti', 'hp', 'baru', 'mau', 'masuk', 'susah', 'banget', 'padahal', 'sudah', 'memasuki', 'nomer', 'atm', 'sesuai', 'anjuran', 'dan', 'kirim', 'sms', 'tapi', 'tetap', 'saja', 'sudah', 'dicoba', 'berulang', 'kali', 'sampai', 'capek', 'tetap', 'saja', 'tidak', 'bisa', 'masuk']","['ya', 'habis', 'ganti', 'hp', 'masuk', 'susah', 'banget', 'memasuki', 'nomer', 'atm', 'sesuai', 'anjuran', 'kirim', 'sms', 'dicoba', 'berulang', 'kali', 'capek', 'masuk']",ya habis ganti hp masuk susah banget pasuk nomer atm sesuai anjur kirim sms coba ulang kali capek masuk,Positif
2024-12-10 17:42:59,Wahyu Arya,1,"Setiap mau pake, selalu ada tulisan SIM-card tidak sesuai dan juga minta verifikasi ulang, saya khawatir jadi error, apalagi saya sedang di luar negeri dan tidak bisa begitu saja mendapatkan akses ke kantor bank nya langsung. Mohon segera di perbaiki agar tidak tejadi hal yg di khawatirkan nasabah, beneran terjadi dan saya harus melakukan registrasi lagi beberapa kali hingga bisa saya gunakan kembali, biaya sms yg di bebankan saat saya di Luar negeri lumayan menguras saldo pulsa saya.",Setiap mau pake selalu ada tulisan SIMcard tidak sesuai dan juga minta verifikasi ulang saya khawatir jadi error apalagi saya sedang di luar negeri dan tidak bisa begitu saja mendapatkan akses ke kantor bank nya langsung Mohon segera di perbaiki agar tidak tejadi hal yg di khawatirkan nasabah beneran terjadi dan saya harus melakukan registrasi lagi beberapa kali hingga bisa saya gunakan kembali biaya sms yg di bebankan saat saya di Luar negeri lumayan menguras saldo pulsa saya,setiap mau pake selalu ada tulisan simcard tidak sesuai dan juga minta verifikasi ulang saya khawatir jadi error apalagi saya sedang di luar negeri dan tidak bisa begitu saja mendapatkan akses ke kantor bank nya langsung mohon segera di perbaiki agar tidak tejadi hal yg di khawatirkan nasabah beneran terjadi dan saya harus melakukan registrasi lagi beberapa kali hingga bisa saya gunakan kembali biaya sms yg di bebankan saat saya di luar negeri lumayan menguras saldo pulsa saya,setiap mau pakai selalu ada tulisan simcard tidak sesuai dan juga meminta verifikasi ulang saya khawatir jadi error apalagi saya sedang di luar negeri dan tidak bisa begitu saja mendapatkan akses ke kantor bank ya langsung mohon segera di perbaiki agar tidak tejadi hal yang di khawatirkan nasabah benaran terjadi dan saya harus melakukan registrasi lagi beberapa kali hingga bisa saya gunakan kembali biaya sms yang di bebankan saat saya di luar negeri lumayan menguras saldo pulsa saya,"['setiap', 'mau', 'pakai', 'selalu', 'ada', 'tulisan', 'simcard', 'tidak', 'sesuai', 'dan', 'juga', 'meminta', 'verifikasi', 'ulang', 'saya', 'khawatir', 'jadi', 'error', 'apalagi', 'saya', 'sedang', 'di', 'luar', 'negeri', 'dan', 'tidak', 'bisa', 'begitu', 'saja', 'mendapatkan', 'akses', 'ke', 'kantor', 'bank', 'ya', 'langsung', 'mohon', 'segera', 'di', 'perbaiki', 'agar', 'tidak', 'tejadi', 'hal', 'yang', 'di', 'khawatirkan', 'nasabah', 'benaran', 'terjadi', 'dan', 'saya', 'harus', 'melakukan', 'registrasi', 'lagi', 'beberapa', 'kali', 'hingga', 'bisa', 'saya', 'gunakan', 'kembali', 'biaya', 'sms', 'yang', 'di', 'bebankan', 'saat', 'saya', 'di', 'luar', 'negeri', 'lumayan', 'menguras', 'saldo', 'pulsa', 'saya']","['pakai', 'tulisan', 'simcard', 'sesuai', 'verifikasi', 'ulang', 'khawatir', 'error', 'negeri', 'akses', 'kantor', 'bank', 'ya', 'langsung', 'mohon', 'perbaiki', 'tejadi', 'khawatirkan', 'nasabah', 'benaran', 'registrasi', 'kali', 'biaya', 'sms', 'bebankan', 'negeri', 'lumayan', 'menguras', 'saldo', 'pulsa']",pakai tulis simcard sesuai verifikasi ulang khawatir error negeri akses kantor bank ya langsung mohon baik tejadi khawatir nasabah benar registrasi kali biaya sms beban negeri lumayan uras saldo pulsa,Negatif
2024-12-10 17:20:25,Fauzi Saputra,2,Tak bisa bukak,Tak bisa bukak,tak bisa bukak,tak bisa buka,"['tak', 'bisa', 'buka']",['buka'],buka,Negatif
2024-12-10 16:20:19,Muhamad Dinik,1,Buruk,Buruk,buruk,buruk,['buruk'],['buruk'],buruk,Positif
2024-12-10 16:13:19,heri sandy,2,Kenapa FC trus yaaa ini BCA skrg,Kenapa FC trus yaaa ini BCA skrg,kenapa fc trus yaaa ini bca skrg,kenapa fc terus ya ini baca sekarang,"['kenapa', 'fc', 'terus', 'ya', 'ini', 'baca', 'sekarang']","['fc', 'ya', 'baca']",fc ya baca,Negatif
2024-12-10 15:31:51,Aryan Pribadi,3,"Tolong di bantu cara aktifasi Notifikasi uang masuk atau keluar ko ga ada muncul ya,,pemberitahuan uang masuk atau notif lain nya,?",Tolong di bantu cara aktifasi Notifikasi uang masuk atau keluar ko ga ada muncul yapemberitahuan uang masuk atau notif lain nya,tolong di bantu cara aktifasi notifikasi uang masuk atau keluar ko ga ada muncul yapemberitahuan uang masuk atau notif lain nya,tolong di bantu cara aktifasi notifikasi uang masuk atau keluar kok tidak ada muncul yapemberitahuan uang masuk atau notif lain ya,"['tolong', 'di', 'bantu', 'cara', 'aktifasi', 'notifikasi', 'uang', 'masuk', 'atau', 'keluar', 'kok', 'tidak', 'ada', 'muncul', 'yapemberitahuan', 'uang', 'masuk', 'atau', 'notif', 'lain', 'ya']","['tolong', 'bantu', 'aktifasi', 'notifikasi', 'uang', 'masuk', 'muncul', 'yapemberitahuan', 'uang', 'masuk', 'notif', 'ya']",tolong bantu aktifasi notifikasi uang masuk muncul yapemberitahuan uang masuk notif ya,Negatif
2024-12-10 15:28:40,Imanuel Yulio,3,"Tolong kembalikan font tulisan yang lama pada rekening koran, font yang baru tulisannya lebih kecil dari font lama sebelum perubahan jadi sulit untuk di baca, untuk kerja audit jadi tidak efisien dan makan waktu lebih lama",Tolong kembalikan font tulisan yang lama pada rekening koran font yang baru tulisannya lebih kecil dari font lama sebelum perubahan jadi sulit untuk di baca untuk kerja audit jadi tidak efisien dan makan waktu lebih lama,tolong kembalikan font tulisan yang lama pada rekening koran font yang baru tulisannya lebih kecil dari font lama sebelum perubahan jadi sulit untuk di baca untuk kerja audit jadi tidak efisien dan makan waktu lebih lama,tolong kembalikan font tulisan yang lama pada rekening koran font yang baru tulisannya lebih kecil dari font lama sebelum perubahan jadi sulit untuk di baca untuk kerja audit jadi tidak efisien dan makan waktu lebih lama,"['tolong', 'kembalikan', 'font', 'tulisan', 'yang', 'lama', 'pada', 'rekening', 'koran', 'font', 'yang', 'baru', 'tulisannya', 'lebih', 'kecil', 'dari', 'font', 'lama', 'sebelum', 'perubahan', 'jadi', 'sulit', 'untuk', 'di', 'baca', 'untuk', 'kerja', 'audit', 'jadi', 'tidak', 'efisien', 'dan', 'makan', 'waktu', 'lebih', 'lama']","['tolong', 'kembalikan', 'font', 'tulisan', 'rekening', 'koran', 'font', 'tulisannya', 'font', 'perubahan', 'sulit', 'baca', 'kerja', 'audit', 'efisien', 'makan']",tolong kembali font tulis rekening koran font tulis font ubah sulit baca kerja audit efisien makan,Negatif
2024-12-10 14:19:20,AlFian Grafis,1,"Baru nyadar, ternyata ga bisa hapus Inbox Transaksi, Ga kaya dulu, bisa edit apus satu""",Baru nyadar ternyata ga bisa hapus Inbox Transaksi Ga kaya dulu bisa edit apus satu,baru nyadar ternyata ga bisa hapus inbox transaksi ga kaya dulu bisa edit apus satu,baru menyadar ternyata tidak bisa hapus inbox transaksi tidak kayak dulu bisa edit hapus satu,"['baru', 'menyadar', 'ternyata', 'tidak', 'bisa', 'hapus', 'inbox', 'transaksi', 'tidak', 'kayak', 'dulu', 'bisa', 'edit', 'hapus', 'satu']","['menyadar', 'hapus', 'inbox', 'transaksi', 'kayak', 'edit', 'hapus']",sadar hapus inbox transaksi kayak edit hapus,Negatif
2024-12-10 14:11:12,Fina Tryas,1,"Mengapa setelah di-update malah nggak aksesibel buat tunanetra ya sangat mengecewakan padahal dulu aplikasi ini sangat membantu bagi tunanetra, mohon diperbaiki ya agar kami merasa lebih nyaman menggunakan aplikasi ini. Mohon diingat sebagian dari nasabah bank BCA adalah tunanetra yang harus didengar aspirasinya demi kenyamanan kami juga. Tombol m-banking nya sudah tidak terbaca juga tidak dapat diklik maksudnya bagaimana ya? Jangan bilang ini untuk meningkatkan kenyamanan bagi nasabah.",Mengapa setelah diupdate malah nggak aksesibel buat tunanetra ya sangat mengecewakan padahal dulu aplikasi ini sangat membantu bagi tunanetra mohon diperbaiki ya agar kami merasa lebih nyaman menggunakan aplikasi ini Mohon diingat sebagian dari nasabah bank BCA adalah tunanetra yang harus didengar aspirasinya demi kenyamanan kami juga Tombol mbanking nya sudah tidak terbaca juga tidak dapat diklik maksudnya bagaimana ya Jangan bilang ini untuk meningkatkan kenyamanan bagi nasabah,mengapa setelah diupdate malah nggak aksesibel buat tunanetra ya sangat mengecewakan padahal dulu aplikasi ini sangat membantu bagi tunanetra mohon diperbaiki ya agar kami merasa lebih nyaman menggunakan aplikasi ini mohon diingat sebagian dari nasabah bank bca adalah tunanetra yang harus didengar aspirasinya demi kenyamanan kami juga tombol mbanking nya sudah tidak terbaca juga tidak dapat diklik maksudnya bagaimana ya jangan bilang ini untuk meningkatkan kenyamanan bagi nasabah,mengapa setelah diupdate malah tidak aksesibel buat tunanetra ya sangat mengecewakan padahal dulu aplikasi ini sangat membantu bagi tunanetra mohon diperbaiki ya agar kami merasa lebih nyaman menggunakan aplikasi ini mohon diingat sebagian dari nasabah bank baca adalah tunanetra yang harus didengar aspirasinya demi kenyamanan kami juga tombol mbanking ya sudah tidak terbaca juga tidak dapat diklik maksudnya bagaimana ya jangan bilang ini untuk meningkatkan kenyamanan bagi nasabah,"['mengapa', 'setelah', 'diupdate', 'malah', 'tidak', 'aksesibel', 'buat', 'tunanetra', 'ya', 'sangat', 'mengecewakan', 'padahal', 'dulu', 'aplikasi', 'ini', 'sangat', 'membantu', 'bagi', 'tunanetra', 'mohon', 'diperbaiki', 'ya', 'agar', 'kami', 'merasa', 'lebih', 'nyaman', 'menggunakan', 'aplikasi', 'ini', 'mohon', 'diingat', 'sebagian', 'dari', 'nasabah', 'bank', 'baca', 'adalah', 'tunanetra', 'yang', 'harus', 'didengar', 'aspirasinya', 'demi', 'kenyamanan', 'kami', 'juga', 'tombol', 'mbanking', 'ya', 'sudah', 'tidak', 'terbaca', 'juga', 'tidak', 'dapat', 'diklik', 'maksudnya', 'bagaimana', 'ya', 'jangan', 'bilang', 'ini', 'untuk', 'meningkatkan', 'kenyamanan', 'bagi', 'nasabah']","['diupdate', 'aksesibel', 'tunanetra', 'ya', 'mengecewakan', 'aplikasi', 'membantu', 'tunanetra', 'mohon', 'diperbaiki', 'ya', 'nyaman', 'aplikasi', 'mohon', 'nasabah', 'bank', 'baca', 'tunanetra', 'didengar', 'aspirasinya', 'kenyamanan', 'tombol', 'mbanking', 'ya', 'terbaca', 'diklik', 'maksudnya', 'ya', 'bilang', 'meningkatkan', 'kenyamanan', 'nasabah']",diupdate aksesibel tunanetra ya kecewa aplikasi bantu tunanetra mohon baik ya nyaman aplikasi mohon nasabah bank baca tunanetra dengar aspirasi nyaman tombol mbanking ya baca klik maksud ya bilang tingkat nyaman nasabah,Negatif
